nom_site,id_site,id_flux,longitude,latitude
139 rue Etienne Marcel,300015837,353256727,2.423644066,48.85729541
15 av Pasteur vers Chavaux,300015840,353256736,2.433267832,48.8685425
16 Avenue Gabriel PERI,300015841,353256745,2.43966,48.85747
Av Pasteur vers A3,300015842,353256749,2.433739901,48.86831314
Voie Verte Hérépian,300015932,353257307,3.10866,43.59362
Voie Verte Le Poujol,300015933,353257310,3.039790392,43.57876647
Villeurbanne_Genas_C.Lacouture_ID1603-1604_,300016017,353651529,4.91132406,45.75017218
Lyon 6_Lafayette_Lalande_Pont SNCF_ID2147-2148_,300016087,353424734,4.860043232,45.76366654
Lyon 3_Part-Dieu_Guichard_ID526-52_Eco-Display_,300016088,353258430,4.848081621,45.75961524
Lyon 3_Flandin_F.Faure_Hachette_ID469-470,300016113,353258588,4.86325859,45.75393363
(Grenoble) Rue Léo Lagrange - Gre2,300016128,353294035,5.719582917,45.18023339
(Grenoble) Cours Lafontaine / Afficheur,300016129,353258714,5.724048,45.18778
(Echirolles) rue Victor Hugo,300016130,353258725,5.71238,45.15496
Villeurbanne_E.Zola_H.Barbusse_ID1605-1606_,300016140,353424765,4.879774765,45.76942603
Villeurbanne_11 Novembre_Rossellini_ID467-468_,300016141,353258804,4.86229514,45.77946754
RD 98 VALBONNE,300016225,353259385,7.02706,43.61247
RD 504 BIOT,300016226,353259396,7.06639,43.61622
Rue du Banc-vert DP903-01 (vers av Desmidt),300016229,353381030,2.349909435,51.02035444
Rue du Banc-vert DP903-02 (vers av de la Villette),300016230,353348977,2.35012,51.02015
Cours_Des_50_Otages_Sud (CV0785-CV0786),300016299,353259889,-1.555461651,47.21427968
Chaussée de la Madeleine (CV0880-CV0881),300016301,353259897,-1.5529,47.21172
Bd Malakoff vers Ouest (CV0947),300016302,353259898,-1.536085634,47.21293295
Bd Malakoff vers Est (CV0948),300016303,353259899,-1.536085634,47.21293295
Rte des Sorinières vers Sud (CV0959),300016305,353259901,-1.541614181,47.15913009
Rte des Sorinières vers Nord (CV0960),300016306,353259902,-1.541949471,47.15906757
Quai Ceneray vers Est (CV0994),300016307,353259903,-1.552471522,47.2209728
Quai Ceneray vers Ouest (CV0995),300016308,353259904,-1.552801945,47.22117768
Van Iseghem vers Nord (CV0996),300016309,353259905,-1.548650148,47.23243667
Van Iseghem vers Sud (CV0997),300016310,353259906,-1.548925587,47.23262028
Tremie vers Ouest (CV0986),300016311,353259907,-1.544547603,47.21718696
Kennedy vers Est (CV0988),300016312,353259908,-1.54504032,47.21676769
Kennedy vers Ouest (CV0989),300016313,353259911,-1.545296065,47.21682619
Pont de Pirmil (CV0890),300016314,353259912,-1.54388938,47.19960745
Pont Tabarly vers Sud (CV0725) - Trottoir,300016315,353259913,-1.529558196,47.2132886
Pont Tabarly vers Sud (CV0980) Piste,300016316,353259914,-1.529577648,47.21336658
Pont Tabarly vers Nord (CV0981) Trottoir,300016317,353259915,-1.529332761,47.21332868
Tremie vers Est (CV0987),300016320,353259918,-1.544571763,47.21708613
Pont Tabarly vers Nord (CV0727) Piste,300016321,353259919,-1.529301681,47.21333087
Lyon 4_Tunnel Crx Rousse_Saone_ID1149-1150_Totem 3G_,300016332,353509157,4.813997,45.77463
EV8/V81 - Le Barcarès - Vélos,300016358,353260220,3.02314,42.77115
Strasbourg | Rue du Faubourg de Pierre,300016385,353260390,7.745207864,48.58925923
Strasbourg | Allée du Schluthfeld,300016388,353260399,7.753304415,48.57088971
Strasbourg | Place du Corbeau,300016389,353260402,7.751199864,48.57921114
Strasbourg | Rue Edmond Michelet,300016390,353260405,7.766518895,48.57355522
Strasbourg | Rue Alfred Kastler,300016391,353260408,7.770510994,48.57195852
Strasbourg | Quai Marc Bloch,300016392,353260411,7.736329856,48.57685472
Strasbourg | Route des Romains Nord,300016393,353260414,7.721448807,48.58053352
Strasbourg | Rue du Rempart,300016394,353260417,7.727942963,48.58086378
Strasbourg | Route des Romains Sud,300016395,353260420,7.722078244,48.58029168
Strasbourg | Rue de Saales,300016396,353260423,7.733071154,48.57450994
Strasbourg | Place de Haguenau,300016397,353260426,7.741875154,48.59373825
Strasbourg | Rue de l'Eglise Rouge,300016401,353260442,7.746217967,48.59282194
Strasbourg | Place de Haguenau (Kablé/Bischwiller),300016403,353260459,7.743997971,48.59231803
Strasbourg | Avenue de la Forêt-Noire,300016408,353260509,7.767070665,48.58529087
Strasbourg | Chemin Goeb,300016409,353260512,7.78264396,48.59177728
Strasbourg | Avenue de l'Europe,300016410,353260515,7.774024452,48.59517757
Strasbourg | Avenue de l'Europe (devant Conseil de l'Europe),300016411,353260518,7.773856825,48.59541873
Strasbourg | Voie TRAM (hauteur rue des Jardiniers),300016412,353260521,7.784367998,48.59988756
Strasbourg | Voie TRAM (hauteur rue Médiane),300016413,353260524,7.78488241,48.60900276
Strasbourg | Rue du Rhin Tortu,300016415,353260528,7.758064872,48.54633999
Strasbourg | Rue du Rhin Tortu (hauteur cimetière),300016417,353260532,7.758420451,48.54082914
Strasbourg | Av.Rhin (coté Rhin Napoléon),300016418,353260535,7.78701001,48.57111678
Strasbourg | Av. Rhin (coté Petit Rhin),300016419,353260538,7.786559485,48.57109032
Strasbourg | Rue du Rhin Napoléon / Av. Rhin,300016420,353260541,7.785606544,48.57004838
Strasbourg | Route du Polygone,300016422,353260547,7.757007841,48.56910708
Strasbourg | Rue de la Plaine des Bouchers,300016424,353260555,7.739025569,48.5681491
Strasbourg | Rue de la Montagne-Verte,300016425,353260558,7.733721073,48.56965408
Strasbourg | Piste Jean Robic,300016426,353260561,7.732953429,48.59022711
Strasbourg | Route d'Oberhausbergen (SDIS),300016427,353260564,7.72829865,48.59028266
Strasbourg | Petite Rue des Magasins,300016436,353260570,7.737973159,48.58915835
Strasbourg | Piste Maurice Garin,300016439,353260576,7.717213252,48.57319155
Strasbourg | Rue Ettore Bugatti,300016443,353260588,7.700158446,48.54792645
Strasbourg | Route de Hausbergen,300016444,353260591,7.728556592,48.60627368
Lyon 9_Pont R.Schuman_ID1051-1052_,300016488,353260890,4.809320507,45.78042511
Lyon 9_Passerelle Masaryk_ID1053-1054_,300016489,353260901,4.80833259,45.77847191
Lyon 9_Bourbonnais_Apollinaire_ID1787-1788_,300016490,353260908,4.795455222,45.77359121
Lyon 1_Pont Général Koenig_ID1159-1160_3G_,300016573,353261456,4.814024105,45.77022458
Lyon 6_Pont Morand_EcoDisplay_ID552-553,300017188,353366914,4.840550423,45.76861189
Lyon 2_Delandine_Belier_ID1789-1790_3G,300017331,353485795,4.828398018,45.74807048
RN2 Voie Verte du Grand Hazier ,300017529,353267666,MISSING,MISSING
Boulevard Heurteloup,300017731,353269319,0.69427,47.3909
Fondettes - itinéraire #9,300017732,353269323,0.63836,47.39128
Pont d'Arcole #2,300017733,353269331,0.71588,47.37425
Rue d'Entraigues,300017735,353628846,0.68701,47.38763
Rue de Buffon,300017736,353640459,0.69083,47.39298
Rue Edouard Vaillant,300017737,353269350,0.696156621,47.38870396
Bordeaux | 155 Avenue François Mitterrand,300017942,353270717,-0.628197,44.8257189
Bordeaux | Boulevard Antoine Gautier,300018056,353271424,-0.5986439,44.8340088
Bordeaux | 49 rue des Griffons,300018057,353271427,-0.5163429,44.8898128
Bordeaux | 27 Cours Clémenceau,300018062,353271442,-0.579228,44.8430068
Bordeaux | 9 Quai de la Souys,300018068,353271460,-0.544754,44.8307298
Bordeaux | 21 Cours du Général De Gaulle,300018070,353271466,-0.604992,44.7865269
Bordeaux | 34 Avenue de Paris,300018071,353271470,-0.5124019,44.8701089
Bordeaux | 19 Avenue Jean Zay,300018072,353271473,-0.5139069,44.8541199
Bordeaux | Avenue Thouars - Marne,300018074,353271487,-0.5921102,44.7939762
Bordeaux | Avenue de Magudas,300018075,353271490,-0.6635051,44.8580193
Bordeaux | Bd Pompidou - Rue Larminat - Barrière Ornano,300018077,353271496,-0.5984599,44.8333418
av des belges droite,300018932,353277011,5.44355582,43.52431293
Av des belges gauche,300018933,353277025,5.443377435,43.5244659
EDCompact Casino,300018935,353277041,5.435784,43.523961
013 VV Brillevast,300019498,353280701,-1.43304,49.61463
Alexandre III - OE,300019592,353384874,7.039532661,43.54633575
Strasbourg,300020236,353286340,5.058946,47.321484
promenade sevigné,300020244,353286425,-0.35762,49.1761
albert sorel,300020245,353286444,-0.371165,49.178772
Place Matabiau,300020528,353288090,1.45308,43.61049
Port St Etienne,300020529,353288098,1.45616,43.59933
Point 0 #2,300020805,353290103,0.71129,47.38211
Bron_F.Roosevelt_L.Bonnevay_ID641-642_,300020920,353290814,4.900803566,45.73630541
Lyon 6_Vauban_Viabert_Thiers_ID550-551_EVO,300021002,353291391,4.861450195,45.76628433
Lyon 7_Yves Farge_Lagrange_ID658-659_EVO_,300021003,353291416,4.835223556,45.74446708
Hauconcourt,300021034,353527272,6.18273,49.21727
Villeurbanne_J.Bertin_Poudrette_ID643-644,300021107,353292140,4.920244217,45.76052112
Lyon 4_Canuts_Montée de la Boucle_ID649-650,300021168,353292483,4.831060767,45.78377612
Seyssel,300021311,353293575,5.83435,45.95606
Aérodrome,300021326,353469515,-3.46517041,48.74388211
Lyon 2_Trémie Ouest de Perrache_ID310-311_EVO_,300021354,353293848,4.825186729,45.74797099
Le Net,300021365,353293949,-2.83517,47.52402
Lyon 8_Etats Unis_Cazeneuve_ID465-466,300021413,353307202,4.863708615,45.73438088
Lyon 7_Pont de L'Université_ID1151-1152_3G,300021414,353300390,4.836873257,45.75192432
Lyon 7_P.Duvivier_Vienne_ID463-464_EVO_,300021427,353294294,4.851676226,45.73932312
Av. P.G Latécoère (Blagnac) - intersection rue Vélasquez,300021432,353294351,1.3916,43.6225
Boulevard Yves Brunaud (Colomiers),300021433,353294356,1.3545,43.6133
RM1 (Cornebarrieu) -giratoire avec RM63e,300021434,353294360,1.3403,43.6507
Airbus St-Martin - Giratoire de la Crabe,300021491,353294723,1.3726,43.6112
Lyon 3_Paul Bert_V.Merle_Pont SNCF_ID1637-1638_EVO,300021729,353303384,4.859582469,45.75705616
Quai aux Fleurs,300021843,353296973,2.405694723,51.03510971
Grièges RD51,300022042,353298393,4.8326,46.28913
St Laurent du Var - Av. Guynemer,300022077,353635613,7.19788,43.66225
Nice - Av. Thiers,300022078,353635963,7.25876,43.70268
Cagnes sur Mer - Promenade de la Plage,300022079,353298704,7.168889,43.657754
Nice - Rue l'Hôtel des Postes (Alberti),300022085,353635836,7.27125,43.69956
Le Broc - Pont Nucéra,300022086,353635354,7.18167,43.82555
Nice - Rue du Maréchal Joffre,300022087,353635764,7.266909627,43.69923981
Nice - Promenade des Anglais (Gambetta),300022088,353635717,7.25582,43.6936
Nice - Promenade des Anglais (Centenaire),300022091,353298940,7.267605,43.69492
Nice - Quai des Etats-Unis,300022093,353636308,7.27261,43.69501
Nice - Rue Blacas,300022097,353635798,7.27013,43.70092
Nice - Rue Chauvain,300022098,353636282,7.27115,43.69823
Nice - Rue du Congrès,300022099,353635734,7.26355,43.69641
Nice - Rue Paganini,300022100,353636165,7.26401,43.70368
